test_source_path,fqn,compiled,compile_error_excerpt,tests_total,tests_failed,pass_rate,fail_reasons
src/test/sk-llmTest/cl/mathTree/MathTreeCleanStrListGeneratedTest.java,mathTree.MathTreeCleanStrListGeneratedTest,pass,,14,12,14.29,test_cleanStrList_negativeAtStart_splitIntoMinusAndNumber():expected: <5> but was: <3>; test_cleanStrList_zeroAsNegative_handled():expected: <2> but was: <1>; test_cleanStrList_operatorsNotModified(String)[5]:expected: <4> but was: <3>; test_cleanStrList_operatorsNotModified(String)[4]:expected: <4> but was: <3>; test_cleanStrList_operatorsNotModified(String)[3]:expected: <4> but was: <3>; test_cleanStrList_operatorsNotModified(String)[2]:expected: <4> but was: <3>; test_cleanStrList_operatorsNotModified(String)[1]:expected: <4> but was: <3>; test_cleanStrList_mixedExpression_processedCorrectly():expected: <7> but was: <5>; test_cleanStrList_multipleNegatives_allSplitCorrectly():expected: <5> but was: <3>; test_cleanStrList_negativeAfterOperator_handledCorrectly():expected: <4> but was: <3>; test_cleanStrList_singleNegativeNumber_parsedCorrectly():expected: <2> but was: <1>; test_cleanStrList_negativeOne_splitCorrectly():expected: <2> but was: <1>
src/test/sk-llmTest/cl/mathTree/CalcAppMainGeneratedTest.java,mathTree.CalcAppMainGeneratedTest,pass,,15,0,100.0,
src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java,mathTree.MathTreeCloneGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:28: error: rootNode has private access in MathTree
        assertEquals(mathTree.rootNode, clonedTree.rootNode);
                             ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:28: error: rootNode has private access in MathTree
        assertEquals(mathTree.rootNode, clonedTree.rootNode);
                                                  ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:35: error: nodeFactory has private access in MathTree
        assertNotSame(mathTree.nodeFactory, clonedTree.nodeFactory);",0,0,0.0,
src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java,mathTree.MathTreeInsertNodeGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java:4: error: cannot find symbol
import mathTree.mathNode;
               ^
  symbol:   class mathNode
  location: package mathTree
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java:16: error: cannot find symbol
        mathNode newNode = new mathNode(5);
        ^",0,0,0.0,
src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java,mathTree.StringScannerIsDelimGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java:22: error: constructor StringScanner in class StringScanner cannot be applied to given types;
        scanner = new StringScanner("""");
                  ^
  required: no arguments
  found:    String
  reason: actual and formal argument lists differ in length
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java:35: error: isDelim(char) has private access in StringScanner
        assertTrue(scanner.isDelim(' '));",0,0,0.0,
src/test/sk-llmTest/cl/mathTree/StringScannerScanGeneratedTest.java,mathTree.StringScannerScanGeneratedTest,pass,,39,37,5.13,"test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[12]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[11]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[10]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[16]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[15]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[14]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[13]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[19]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[18]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[17]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[23]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[22]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[21]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[20]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[27]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[26]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[25]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[24]:expected: <3> but was: <1>; test_scan_specialCharacters_returnsCorrectTokens():expected: <7> but was: <1>; test_scan_parameterizedInputs_returnsExpectedTokenCount(String, int)[1]:expected: <5> but was: <1>; test_scan_parameterizedInputs_returnsExpectedTokenCount(String, int)[2]:expected: <5> but was: <1>; test_scan_parameterizedInputs_returnsExpectedTokenCount(String, int)[3]:expected: <5> but was: <1>; test_scan_parameterizedInputs_returnsExpectedTokenCount(String, int)[4]:expected: <5> but was: <1>; test_scan_singleCharacterDelimiter_returnsTwoEmptyTokens():expected: <2> but was: <1>; test_scan_longStringWithDelimiters_returnsCorrectTokens():expected: <21> but was: <1>; test_scan_onlyDelimiters_returnsCorrectEmptyTokens():expected: <4> but was: <1>; test_scan_multipleDelimiters_returnsCorrectTokens():expected: <5> but was: <1>; test_scan_mixedDelimitersAndText_returnsCorrectTokens():expected: <5> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[7]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[6]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[5]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[4]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[9]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[8]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[3]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[2]:expected: <3> but was: <1>; test_scan_variousSingleDelimiters_returnsCorrectTokens(String)[1]:expected: <3> but was: <1>"
src/test/sk-llmTest/cl/mathTree/MathTreeInitGeneratedTest.java,mathTree.MathTreeInitGeneratedTest,pass,,30,4,86.67,test_init_withVerySmallDoubleValues():Should handle Double.MIN_VALUE correctly ==> expected: <true> but was: <false>; test_init_invalidMathStatements(String)[9]:Initialization should fail for invalid math statement: 3 / 0 ==> expected: <false> but was: <true>; test_init_withDeeplyNestedExpression():Should handle deeply nested expressions correctly ==> expected: <true> but was: <false>; test_init_validMathStatements(String)[2]:Initialization should succeed for valid math statement: ((2 * 3) + 5) ==> expected: <true> but was: <false>
src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java,mathTree.StringScannerCloneGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java:22: error: no suitable method found for addDelimiter(String)
        scanner.addDelimiter("" "");
               ^
    method StringScanner.addDelimiter(char) is not applicable
      (argument mismatch; String cannot be converted to char)
    method StringScanner.addDelimiter(char[]) is not applicable
      (argument mismatch; String cannot be converted to char[])
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java:24: error: cannot find symbol",0,0,0.0,
src/test/sk-llmTest/cl/mathTree/MathTreeSolveGeneratedTest.java,mathTree.MathTreeSolveGeneratedTest,pass,,1,0,100.0,
src/test/sk-llmTest/cl/mathTree/StringScannerAddSpecialCharGeneratedTest.java,mathTree.StringScannerAddSpecialCharGeneratedTest,pass,,10,0,100.0,
src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java,mathTree.StringScannerSkipWhitespaceGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:20: error: skipWhitespace has private access in StringScanner
        assertFalse(scanner.skipWhitespace);
                           ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:22: error: skipWhitespace has private access in StringScanner
        assertTrue(scanner.skipWhitespace);
                          ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:27: error: delimSet has private access in StringScanner
        assertFalse(scanner.delimSet.contains('a'));",0,0,0.0,
