test_source_path,fqn,compiled,compile_error_excerpt,tests_total,tests_failed,pass_rate,fail_reasons,line_coverage_pct,branch_coverage_pct,boundary_rate_pct,boundary_hits,boundary_total,boundary_labels
src/test/sk-llmTest/cl/mathTree/MathTreeBuildTreeGeneratedTest.java,mathTree.MathTreeBuildTreeGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeBuildTreeGeneratedTest.java:9: error: cannot find symbol
import mathTree.mathNode;
               ^
  symbol:   class mathNode
  location: package mathTree
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeBuildTreeGeneratedTest.java:19: error: cannot find symbol
    private mathNode invokeBuildTree(LinkedList<String> tokens, boolean isParens) throws Exception {
            ^",0,0,0.0,,N/A,N/A,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/StringScannerAddDelimiterGeneratedTest.java,mathTree.StringScannerAddDelimiterGeneratedTest,pass,,18,0,100.0,,84.21,94.44,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/StringScannerSaveTokenGeneratedTest.java,mathTree.StringScannerSaveTokenGeneratedTest,pass,,10,3,70.0,test_saveToken_withEmptyOrWhitespace_doesNotAddToTokenList(String)[4]:expected: <true> but was: <false>; test_saveToken_withEmptyOrWhitespace_doesNotAddToTokenList(String)[2]:expected: <true> but was: <false>; test_saveToken_withEmptyOrWhitespace_doesNotAddToTokenList(String)[3]:expected: <true> but was: <false>,84.21,94.44,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/MathTreeToStringGeneratedTest.java,mathTree.MathTreeToStringGeneratedTest,pass,,1,0,100.0,,86.15,82.61,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/MathTreeCleanStrListGeneratedTest.java,mathTree.MathTreeCleanStrListGeneratedTest,pass,,13,6,53.85,"test_cleanStrList_singleNegativeNumber():expected: <2> but was: <1>; test_cleanStrList_mixedOperatorsAndNegatives():expected: <7> but was: <5>; test_cleanStrList_negativeAtStart():expected: <5> but was: <4>; test_cleanStrList_edgeCases(LinkedList, LinkedList)[2]:expected: <[-, 0]> but was: <[-0]>; test_cleanStrList_edgeCases(LinkedList, LinkedList)[4]:expected: <[-, 2147483648]> but was: <[-2147483648]>; test_cleanStrList_edgeCases(LinkedList, LinkedList)[3]:expected: <[-, 999999999]> but was: <[-999999999]>",86.15,82.61,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/CalcAppMainGeneratedTest.java,mathTree.CalcAppMainGeneratedTest,pass,,12,6,50.0,test_main_withNoArgs_promptsForInput():expected: <true> but was: <false>; test_main_withVerySmallDouble():expected: <true> but was: <false>; test_main_withEmptyOrWhitespaceInput(String)[1]:Unexpected exception thrown: java.util.NoSuchElementException: No line found; test_main_withEmptyOrWhitespaceInput(String)[2]:Unexpected exception thrown: java.util.NoSuchElementException: No line found; test_main_withEmptyOrWhitespaceInput(String)[3]:Unexpected exception thrown: java.util.NoSuchElementException: No line found; test_main_withEmptyOrWhitespaceInput(String)[4]:Unexpected exception thrown: java.util.NoSuchElementException: No line found,100.0,100.0,50.0,3,6,int_one|int_zero|string_empty
src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java,mathTree.MathTreeCloneGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:28: error: rootNode has private access in MathTree
        original.rootNode = null; // Explicitly set to null
                ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:36: error: rootNode has private access in MathTree
        assertNull(cloned.rootNode);
                         ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeCloneGeneratedTest.java:107: error: nodeFactory has private access in MathTree
        assertNotNull(cloned.nodeFactory);",0,0,0.0,,N/A,N/A,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java,mathTree.MathTreeInsertNodeGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java:4: error: cannot find symbol
import mathTree.MathTree.mathNode;
                        ^
  symbol:   class mathNode
  location: class MathTree
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/MathTreeInsertNodeGeneratedTest.java:16: error: cannot find symbol
        mathNode newNode = new mathNode(5);
        ^",0,0,0.0,,N/A,N/A,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java,mathTree.StringScannerIsDelimGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java:22: error: constructor StringScanner in class StringScanner cannot be applied to given types;
        scanner = new StringScanner("""");
                  ^
  required: no arguments
  found:    String
  reason: actual and formal argument lists differ in length
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerIsDelimGeneratedTest.java:36: error: isDelim(char) has private access in StringScanner
        boolean result = scanner.isDelim(ch);",0,0,0.0,,N/A,N/A,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/StringScannerScanGeneratedTest.java,mathTree.StringScannerScanGeneratedTest,pass,,21,9,57.14,"test_scan_mixedAlphanumeric_tokensParsedCorrectly():expected: <2> but was: <1>; test_scan_specialCharactersInTokens_handlesCorrectly():expected: <3> but was: <1>; test_scan_longString_performanceReasonable():expected: <1000> but was: <1>; test_scan_mixedTokensAndDelimiters_returnsCorrectTokens():expected: <3> but was: <1>; test_scan_parameterized_delimiterHandling(String, int)[4]:expected: <2> but was: <1>; test_scan_parameterized_delimiterHandling(String, int)[5]:expected: <3> but was: <1>; test_scan_parameterized_delimiterHandling(String, int)[2]:expected: <0> but was: <1>; test_scan_multipleSingleCharacterTokensSeparatedByDelimiter_returnsMultipleTokens():expected: <3> but was: <1>; test_scan_numericTokens_returnsAsStrings():expected: <3> but was: <1>",100.0,100.0,50.0,3,6,int_one|int_zero|string_empty
src/test/sk-llmTest/cl/mathTree/MathTreeInitGeneratedTest.java,mathTree.MathTreeInitGeneratedTest,pass,,28,3,89.29,test_init_complexNestedExpression_returnsTrue():Complex nested expression should initialize ==> expected: <true> but was: <false>; test_init_deeplyNestedParentheses_returnsTrue():Deeply nested parentheses should initialize ==> expected: <true> but was: <false>; test_init_validExpressions_returnsTrue(String)[2]:Valid expression should initialize successfully: ((1 + 2) * 3) ==> expected: <true> but was: <false>,100.0,100.0,50.0,3,6,int_one|int_zero|string_empty
src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java,mathTree.StringScannerCloneGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java:22: error: no suitable method found for addDelimiter(String)
        scanner.addDelimiter("";"");
               ^
    method StringScanner.addDelimiter(char) is not applicable
      (argument mismatch; String cannot be converted to char)
    method StringScanner.addDelimiter(char[]) is not applicable
      (argument mismatch; String cannot be converted to char[])
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerCloneGeneratedTest.java:24: error: cannot find symbol",0,0,0.0,,N/A,N/A,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/MathTreeSolveGeneratedTest.java,mathTree.MathTreeSolveGeneratedTest,pass,,18,0,100.0,,100.0,100.0,100.0,1,1,null_ref
src/test/sk-llmTest/cl/mathTree/StringScannerAddSpecialCharGeneratedTest.java,mathTree.StringScannerAddSpecialCharGeneratedTest,pass,,16,0,100.0,,84.21,94.44,N/A,0,0,
src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java,mathTree.StringScannerSkipWhitespaceGeneratedTest,fail,"/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:20: error: skipWhitespace has private access in StringScanner
        assertFalse(scanner.skipWhitespace, ""skipWhitespace should be false by default"");
                           ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:26: error: skipWhitespace has private access in StringScanner
        assertTrue(scanner.skipWhitespace, ""skipWhitespace should be true after calling skipWhitespace()"");
                          ^
/Users/shiqixuan/Documents/dev/llm-test-case-recovery/new/tasks/steps/1-MVP/simple-math-parser/src/test/sk-llmTest/cl/mathTree/StringScannerSkipWhitespaceGeneratedTest.java:32: error: skipWhitespace has private access in StringScanner
        assertFalse(scanner.skipWhitespace, ""skipWhitespace should be false by default"");",0,0,0.0,,N/A,N/A,N/A,0,0,
